Transaction_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,Country,City,Segment,Product_Category,Product_Name,Quantity,Unit_Price,Currency,Discount,Shipping_Fee,Payment_Method,Order_Status,Customer_Rating,Acquisition_Channel,Device_Type,Is_Repeat_Customer,Last_Purchase_Date,Days_Since_Last_Purchase,Satisfaction_Level,Loyalty_Points,Customer_Email,Customer_Phone,Notes
TXN-00645,30/03/2024,CUST 0370,Kemi Ibrahim,Female,60,United Kingdom,Manchester,retail,Home Goods,Storage Basket,3,36567,NGN,0,10,,Pending,1,Instagram,Tablet,no,,,,80,,08039628019,Requested refund
TXN-00646,3/24/24,CUST-0002,K. Ojo,FEMALE,66,United Kingdom,Birmingham,Wholesale,Electronics,Power Bank,7,55048,NGN,35,2500,Transfer,Returned,4,TikTok,mobile,No,,,Happy,500,kelvin.ojo@yahoo.com,0803-135-2174,VIP buyer
TXN-00647,08/09/2025,CUST-0295,Peace  Williams,,63,United Kingdom,London,Corporate,electronics,Webcam,7,526,USD,20,500,Bank Transfer,Returned,2,Walk-in,Mobile,No,17/12/2024,274,Neutral,1000,peace.williams@,+2348032706225,Email bounced
TXN-00648,5/8/25,CUST0473,Chioma U.,male,28,United Kingdom,Manchester,vip,fashion,Jeans,5,262,USD,5,20,Transfer,Completed,2,,,,,,,120,chioma.umehmail.com,0803-193-5938,Requested refund
TXN-00649,2024-03-16,CUST-0625,esther aliyu,Other,19,United States,Atlanta,Corp,Home Goods,Cookware Set,7,9394,NGN,15,2500,Transfer,Completed,5,,Desktop,,1/2/25,162,Unhappy,1000,esther.aliyumail.com,8038573889,Late payment
TXN-00650,2024-07-26,cust-0491,Femi  Nnamdi,,45,United Kingdom,Manchester,Wholesale,Home Goods,Cookware Set,2,149150,NGN,500,0,Card,COMPLETE,5,Website,Desktop,,,,,20,femi.nnamdi@gmail.com,,High-value cart
TXN-00651,28/12/2025,CUST 0176,chinedu johnson,FEMALE,36,Germany,Munich,Retail,Electronics,Wireless Mouse,8,489,EUR,35,500,Bank Transfer,completed,2,Facebook,Desktop,yes,2024-04-03,,Unhappy,0,,,Repeat order
TXN-00652,7/25/25,CUST 0132,sarah nnamdi,Female,,Canada,Toronto,RETAIL,Home,Blender,3,8,GBP,1000,1000,POS,Returned,1,Facebook,Desktop,,,,Happy,200,sarah.nnamdi@,,Email bounced
TXN-00653,"May 05, 2024",CUST0693,Blessing Aliyu,Female,,United States,Atlanta,retail,Home Goods,Cookware Set,7,155618,NGN,1000,2500,card,Completed,4,Facebook,,No,23/08/2025,61,,0,blessing.aliyu@,08037974327,VIP buyer
TXN-00654,3/25/24,CUST0167,NGOZI THOMAS,Female,26,Germany,Berlin,VIP,Beauty,Face Wash,8,366,USD,50,2500,,completed,2,,Mobile,yes,"Nov 28, 2024",223,Neutral,500,ngozi.thomas@yahoo.com,08037742191,VIP buyer
TXN-00655,5/26/24,CUST-0283,fatima musa,Male,52,Germany,Berlin,vip,Grocery,Olive Oil,2,430,GBP,20,1500,card,COMPLETE,3,,Tablet,no,2025-05-22,97,,500,fatima.musamail.com,0803-655-9269,Email bounced
TXN-00656,5/9/24,CUST0257,F. Adeyemi,Male,53,Germany,Munich,vip,Electronics,Wireless Mouse,6,193,USD,5,20,Bank Transfer,Cancelled,1,Website,,,2024-08-20,254,Unhappy,10,femi.adeyemi@yahoo.com,,
TXN-00657,4/7/25,CUST0108,E. Abdullahi,,32,United Kingdom,Birmingham,wholesale,Grocery,Coffee Jar,6,532,EUR,15,500,POS,Cancelled,1,Instagram,mobile,,"Aug 19, 2025",161,,1000,esther.abdullahimail.com,08035649030,Fast delivery
TXN-00658,"Jun 22, 2025",cust-0596,T. Eze,,39,United States,New York,,Home,Table Lamp,2,273,USD,35,20,Wallet,Cancelled,5,Instagram,,,"Jan 07, 2025",115,,1000,,0803-220-8687,Bought during promo
TXN-00659,5/21/24,CUST0224,G. Adebayo,Male,31,Nigeria,Ibadan,retail,Beauty,Perfume,7,244988,NGN,35,0,,completed,2,Walk-in,,Yes,7/12/24,310,Unhappy,500,grace.adebayo@gmail.com,+2348034142155,Late payment
TXN-00660,"Jul 31, 2025",cust-0323,ruth johnson,,63,United States,Houston,Corp,Electronics,Bluetooth Speaker,3,86,CAD,1000,10,card,Cancelled,3,TikTok,Mobile,No,,,,80,ruth.johnson@,8036186980,Wrong phone
TXN-00661,5/25/25,CUST 0482,Ibrahim Ibrahim,Female,60,Germany,Berlin,RETAIL,Electronics,Laptop Stand,6,196160,NGN,0,20,Wallet,,3,Facebook,Tablet,Yes,"Jan 14, 2025",175,,200,ibrahim.ibrahimmail.com,08038192458,Bought during promo
TXN-00662,2024-02-09,CUST0552,kemi ojo,Female,30,Germany,Hamburg,SME,Home Goods,Cookware Set,1,185501,NGN,0,10,Card,Pending,,,Tablet,no,,,Happy,350,kemi.ojo@gmail.com,08036717009,Requested refund
TXN-00663,"Jul 27, 2025",cust-0213,DANIEL OJO,Other,56,Canada,Toronto,Corporate,electronics,Webcam,4,244,USD,0,10,Cash,,,Referral,,Yes,08/05/2024,335,,80,daniel.ojo@gmail.com,8036294160,
TXN-00664,"Apr 21, 2025",CUST 0503,kemi aliyu,male,,United Kingdom,London,Wholesale,Electronics,Wireless Mouse,3,154736,NGN,5,10,card,COMPLETE,4,,,Yes,9/28/24,322,Unhappy,120,kemi.aliyu@,0803-464-9361,High-value cart
TXN-00665,2025-02-11,CUST 0481,Ruth U.,male,62,Germany,Munich,Corp,Electronics,Laptop Stand,2,164671,NGN,15,2500,Cash,Completed,2,Facebook,Mobile,no,2025-03-24,,Neutral,10,ruth.umeh@,8031558268,Email bounced
TXN-00666,"Feb 29, 2024",CUST-0207,D. Balogun,FEMALE,48,Germany,Munich,RETAIL,Grocery,Rice Bag,2,377,EUR,2500,2500,Transfer,,1,WhatsApp,,Yes,12/9/25,53,Unhappy,350,david.balogun@gmail.com,0803-191-9627,Repeat order
TXN-00667,1/8/25,cust-0232,Seyi  Okafor,male,56,Canada,Ottawa,Wholesale,Home Goods,Cookware Set,1,21161,NGN,35,15,Card,Returned,2,Instagram,Desktop,yes,16/06/2024,317,,0,,,Bought during promo
TXN-00668,12/4/25,CUST 0276,F. Ahmed,FEMALE,39,United Kingdom,Birmingham,vip,Beauty,Face Wash,5,202751,NGN,35,2500,Cash,Completed,,Walk-in,Mobile,yes,,,Neutral,800,fatima.ahmed@,0803-810-9323,
TXN-00669,2025-08-28,CUST-0389,V. Etisi,FEMALE,18,Germany,Munich,,Beauty,Perfume,1,322,GBP,15,500,POS,,,TikTok,Desktop,Yes,"Mar 30, 2025",14,,80,victor.etisi@yahoo.com,+2348036324047,Bought during promo
TXN-00670,8/11/25,CUST-0100,Chinedu Adebayo,FEMALE,51,United States,New York,VIP,Home Goods,Storage Basket,4,189,GBP,15,1500,Card,Returned,3,Instagram,Mobile,No,"Mar 04, 2025",316,,20,chinedu.adebayomail.com,,Requested refund
TXN-00671,9/26/25,CUST-0562,B. Eze,male,,United States,Atlanta,SME,Grocery,Olive Oil,8,4789,NGN,0,15,POS,,,Facebook,Desktop,,,,Unhappy,20,blessing.eze@yahoo.com,0803-811-0574,Email bounced
TXN-00672,"Mar 08, 2025",CUST 0604,John  Williams,Other,34,Canada,Ottawa,Rtl,electronics,Webcam,3,226,USD,20,10,Cash,COMPLETE,,Walk-in,Desktop,Yes,,,Unhappy,500,john.williamsmail.com,,VIP buyer
TXN-00673,2024-03-05,CUST-0417,Kelvin Musa,Other,26,United Kingdom,Birmingham,Retail,Beauty,Body Lotion,7,69645,NGN,0,10,Card,completed,2,Walk-in,mobile,No,10/28/25,,,20,kelvin.musa@,0803-690-7994,VIP buyer
TXN-00674,"Feb 03, 2025",CUST-0134,daniel balogun,male,29,Germany,Munich,,Home Goods,Storage Basket,2,234712,NGN,15,10,Bank Transfer,Returned,1,Instagram,,No,18/03/2024,268,,0,,,Repeat order
TXN-00675,"Aug 19, 2024",cust-0180,C. Okafor,male,20,United States,,retail,Elec,Smart Watch,2,114,GBP,500,10,Bank Transfer,COMPLETE,4,Facebook,,yes,5/27/24,15,Neutral,500,,0803-910-5360,High-value cart
TXN-00676,"Dec 05, 2024",CUST-0449,V. Johnson,Male,32,United Kingdom,Manchester,sme,Home,Bedsheet,4,114985,NGN,10,0,Card,completed,5,,Desktop,No,16/11/2025,177,,0,victor.johnson@yahoo.com,08035271038,Requested refund
TXN-00677,"Sep 08, 2025",CUST0346,Femi  Ibrahim,male,61,United Kingdom,Birmingham,Corp,fashion,T-Shirt,2,149754,NGN,20,10,POS,Pending,3,Facebook,Tablet,yes,9/27/24,117,Neutral,20,femi.ibrahim@gmail.com,8033735270,High-value cart
TXN-00678,2025-11-20,CUST 0361,P. Abdullahi,,45,United Kingdom,London,SME,fashion,T-Shirt,7,131476,NGN,0,500,Cash,Completed,5,Instagram,Desktop,,19/01/2025,127,Unhappy,800,,08032269974,High-value cart
TXN-00679,2025-03-29,CUST0120,samuel johnson,Female,30,United States,Atlanta,RETAIL,Beauty,Perfume,3,124297,NGN,20,10,card,Cancelled,4,TikTok,,yes,,,Unhappy,1000,samuel.johnson@,,Late payment
TXN-00680,09/06/2025,CUST0308,TUNDE ETISI,Male,28,United States,Houston,Wholesale,Elec,Keyboard,8,520,EUR,0,10,card,Completed,1,WhatsApp,Tablet,yes,02/03/2024,,Neutral,200,tunde.etisimail.com,+2348038771699,Fast delivery
TXN-00681,2025-02-20,CUST-0308,tunde etisi,FEMALE,29,Nigeria,Abuja,SME,fashion,T-Shirt,3,454,USD,0,2500,Transfer,Pending,1,TikTok,Desktop,,2025-08-04,145,,80,tunde.etisi@yahoo.com,8033581397,Repeat order
TXN-00682,2025-10-22,CUST-0089,Chioma Ahmed,Female,64,United Kingdom,Manchester,wholesale,electronics,Phone Charger,4,450,USD,5,20,Bank Transfer,Returned,1,Referral,Desktop,No,2024-08-17,304,Unhappy,20,,,High-value cart
TXN-00683,2024-01-31,CUST 0593,J. Nnamdi,,30,Nigeria,Enugu,vip,Electronics,Power Bank,3,60374,NGN,50,1500,Transfer,completed,4,,Tablet,Yes,2024-03-28,112,Happy,500,joy.nnamdi@,08035874824,Wrong phone
TXN-00684,9/18/25,cust-0245,peace musa,Male,35,United States,New York,Retail,electronics,Earbuds,8,430,GBP,2500,1000,card,Pending,4,Walk-in,Mobile,no,2025-05-30,344,Happy,350,,+2348031519706,
TXN-00685,13/12/2025,CUST-0211,Blessing  Abdullahi,,,United States,New York,Corporate,Home Goods,Storage Basket,4,480,EUR,0,15,Transfer,COMPLETE,,Instagram,Mobile,Yes,21/07/2024,153,Neutral,200,,8039236272,Repeat order
TXN-00686,9/18/24,cust-0639,esther thomas,,54,Canada,Toronto,sme,Elec,Smart Watch,6,452,GBP,20,500,Bank Transfer,completed,2,Walk-in,,No,15/05/2025,289,Neutral,50,esther.thomas@gmail.com,+2348035330159,Email bounced
TXN-00687,11/10/24,CUST0373,Samuel  Williams,,45,Canada,Calgary,Corporate,electronics,Phone Charger,1,31195,NGN,20,15,,Completed,1,Referral,Tablet,Yes,2024-07-01,365,Neutral,10,,08037395628,Late payment
TXN-00688,02/06/2024,cust-0032,Samuel  Ahmed,Male,43,Nigeria,Port Harcourt,wholesale,Home Goods,Storage Basket,5,107895,NGN,1000,1500,,COMPLETE,3,TikTok,Tablet,yes,2025-03-10,,Happy,10,samuel.ahmed@,+2348033309665,Bought during promo
TXN-00689,12/8/25,CUST 0536,Ibrahim E.,,62,Nigeria,Kano,,Fashion,Backpack,4,176022,NGN,10,0,Wallet,,4,,Mobile,no,2024-09-22,271,Unhappy,50,ibrahim.eze@,08038774529,Fast delivery
TXN-00690,21/08/2024,CUST 0177,Femi B.,Other,63,Nigeria,Port Harcourt,vip,fashion,Jeans,7,89824,NGN,50,5,Bank Transfer,COMPLETE,,Instagram,Mobile,no,11/9/24,146,Unhappy,50,femi.balogun@gmail.com,+2348037866902,High-value cart
TXN-00691,5/21/24,CUST0433,S. Aliyu,male,61,Nigeria,Lagos,Retail,electronics,Phone Charger,5,467,USD,0,2500,POS,Completed,2,Walk-in,Tablet,,8/6/24,274,,200,,+2348033092024,Fast delivery
TXN-00692,"Jul 13, 2025",CUST 0334,MICHAEL OJO,FEMALE,24,Nigeria,Port Harcourt,RETAIL,electronics,Webcam,8,84,CAD,50,0,,Completed,1,WhatsApp,Tablet,Yes,19/08/2025,,,80,michael.ojomail.com,+2348039211989,High-value cart
TXN-00693,"Feb 23, 2025",cust-0190,Kemi  Adebayo,FEMALE,53,Canada,,Corp,electronics,Webcam,3,48741,NGN,0,20,Card,completed,5,Instagram,mobile,Yes,,,,50,kemi.adebayo@yahoo.com,0803-705-6694,Late payment
TXN-00694,9/22/25,cust-0413,Ada Thomas,,,Canada,Toronto,wholesale,Electronics,Laptop Stand,1,404,GBP,35,20,Bank Transfer,Pending,5,Walk-in,mobile,Yes,11/06/2025,139,Neutral,200,ada.thomasmail.com,0803-838-6304,Requested refund
TXN-00695,29/03/2025,CUST-0356,Femi  Nnamdi,Other,39,Canada,Ottawa,Corporate,Home,Table Lamp,5,160283,NGN,10,2500,,,1,Walk-in,Desktop,Yes,7/2/24,116,Happy,200,femi.nnamdimail.com,+2348036793395,Wrong phone
TXN-00696,16/06/2025,CUST-0248,Peace B.,FEMALE,47,United States,Houston,Rtl,Home Goods,Storage Basket,3,484,USD,0,1000,card,completed,5,Instagram,Tablet,No,21/02/2025,253,,80,,0803-695-5113,Requested refund
TXN-00697,2025-03-26,cust-0477,blessing etisi,,66,Germany,Berlin,Rtl,Beauty,Face Wash,1,185146,NGN,0,1500,,completed,2,Referral,,,"Oct 14, 2024",43,Neutral,350,blessing.etisi@gmail.com,0803-551-9483,VIP buyer
TXN-00698,4/12/25,CUST0607,M. Thomas,FEMALE,54,Canada,,Wholesale,fashion,Jeans,6,194316,NGN,35,20,Wallet,Pending,3,Walk-in,mobile,,"Jun 26, 2025",135,Neutral,500,,+2348031637805,
TXN-00699,"Jun 24, 2025",cust-0694,A. Williams,Female,33,United Kingdom,London,sme,Home Goods,Storage Basket,6,72,GBP,5,10,Bank Transfer,Pending,1,Facebook,Desktop,no,"Apr 05, 2024",296,,500,,08032493623,VIP buyer
TXN-00700,7/27/24,CUST0190,kemi adebayo,,38,United States,New York,Rtl,Beauty,Perfume,4,241,USD,2500,2500,Card,Cancelled,3,Facebook,Tablet,no,,,,0,kemi.adebayo@gmail.com,+2348031263405,Bought during promo
TXN-00701,"Sep 20, 2025",CUST 0688,sarah ahmed,FEMALE,65,Canada,Calgary,Rtl,Elec,Keyboard,4,135880,NGN,0,10,,Completed,,Instagram,,Yes,31/07/2024,156,,500,sarah.ahmed@yahoo.com,,Wrong phone
TXN-00702,11/6/24,CUST0646,Michael Nwosu,,68,Germany,,Rtl,Home Goods,Storage Basket,6,118,USD,10,1500,POS,Cancelled,4,Walk-in,Desktop,,"Dec 29, 2025",294,Happy,200,michael.nwosu@gmail.com,0803-421-0865,High-value cart
TXN-00703,"Dec 03, 2025",CUST-0454,Sarah E.,male,33,Canada,Ottawa,SME,Home Goods,Storage Basket,4,107065,NGN,0,1500,Card,Cancelled,4,WhatsApp,,No,"Aug 15, 2024",119,Unhappy,200,sarah.eze@yahoo.com,+2348032880692,Late payment
TXN-00704,2025-12-28,CUST-0399,chioma balogun,male,,Germany,Berlin,SME,fashion,Jeans,7,82052,NGN,1000,15,POS,Pending,1,Facebook,Desktop,yes,,,Neutral,1000,chioma.balogunmail.com,,Email bounced
TXN-00705,2025-08-15,CUST-0654,Emeka Musa,Other,32,United Kingdom,London,VIP,Home Goods,Cookware Set,2,168,GBP,0,5,,,1,Referral,Tablet,no,,,Happy,500,emeka.musa@gmail.com,,
TXN-00706,2024-09-28,CUST 0195,E. Ojo,FEMALE,39,Nigeria,Enugu,wholesale,Fashion,Backpack,8,117034,NGN,15,0,POS,completed,2,,Mobile,Yes,28/08/2025,72,Happy,80,emeka.ojo@yahoo.com,08033261050,
TXN-00707,26/11/2025,CUST-0682,samuel okafor,,,Canada,Ottawa,VIP,Elec,Smart Watch,5,105384,NGN,5,1000,Card,Completed,3,Referral,mobile,No,,,,1000,samuel.okafor@gmail.com,+2348033037405,VIP buyer
TXN-00708,5/5/24,CUST-0201,john thomas,Other,50,Canada,Calgary,RETAIL,Elec,Keyboard,2,314,GBP,35,20,Transfer,Cancelled,5,Facebook,Mobile,yes,,,Neutral,20,john.thomas@yahoo.com,08038083215,High-value cart
TXN-00709,"May 25, 2024",CUST-0281,N. Umeh,male,65,Canada,Toronto,wholesale,Beauty,Body Lotion,5,206509,NGN,5,5,POS,,5,TikTok,,No,"Apr 12, 2025",222,Neutral,1000,ngozi.umehmail.com,0803-168-1517,Repeat order
TXN-00710,5/3/24,CUST0081,grace umeh,FEMALE,,Germany,Munich,Wholesale,Home Goods,Cookware Set,6,473,EUR,5,500,card,Completed,3,,mobile,yes,"Jan 19, 2025",8,Neutral,1000,,0803-848-2476,Late payment
TXN-00711,3/5/24,cust-0397,V. Bello,male,,United Kingdom,Manchester,RETAIL,Home Goods,Storage Basket,8,413,USD,10,15,,Completed,4,Website,Desktop,yes,"Jul 26, 2024",200,,120,,,Email bounced
TXN-00712,28/09/2024,CUST-0185,DANIEL ADEYEMI,Male,58,United States,New York,sme,electronics,Phone Charger,2,100877,NGN,20,1500,POS,completed,1,Instagram,Desktop,,21/09/2024,142,Happy,0,,,VIP buyer
TXN-00713,"Dec 20, 2025",CUST 0698,Ifeoma  Ahmed,male,37,Nigeria,Abuja,retail,Grocery,Rice Bag,4,132497,NGN,15,500,Card,,3,Website,Tablet,,21/03/2025,186,,80,ifeoma.ahmedmail.com,0803-313-9037,VIP buyer
TXN-00714,2025-04-02,cust-0515,kelvin musa,FEMALE,58,United Kingdom,Manchester,wholesale,Home,Blender,6,239176,NGN,0,5,Card,COMPLETE,5,Website,mobile,yes,4/29/25,194,Happy,500,kelvin.musa@,8036020214,High-value cart
TXN-00715,12/25/25,cust-0682,Samuel Okafor,FEMALE,61,United Kingdom,Birmingham,VIP,Fashion,Sneakers,6,209,GBP,35,0,,Pending,,WhatsApp,,no,,,Unhappy,800,,8037408078,Wrong phone
TXN-00716,23/03/2025,CUST0320,sarah nwosu,,48,Nigeria,Lagos,sme,Fashion,Wrist Watch,8,116781,NGN,0,1500,POS,COMPLETE,5,TikTok,mobile,,4/4/24,28,Neutral,800,sarah.nwosu@,+2348035280320,Bought during promo
TXN-00717,14/06/2024,cust-0528,Kemi  Ojo,Other,,United Kingdom,London,RETAIL,Home,Bedsheet,1,221,CAD,35,500,POS,Pending,4,,mobile,no,2025-04-15,198,,120,kemi.ojo@gmail.com,0803-853-7680,Requested refund
TXN-00718,"Nov 04, 2025",cust-0124,S. Okafor,FEMALE,31,Germany,Munich,VIP,Grocery,Olive Oil,8,72031,NGN,0,2500,card,,1,Facebook,,yes,2024-08-25,130,Unhappy,120,seyi.okaformail.com,08032536329,High-value cart
TXN-00719,4/17/25,CUST0444,Ruth Etisi,Female,19,Canada,Calgary,VIP,Beauty,Face Wash,1,189706,NGN,35,20,Transfer,Returned,3,TikTok,Tablet,,10/08/2025,107,,200,ruth.etisi@,0803-397-4031,Email bounced
TXN-00720,7/22/24,CUST 0533,Kemi  Umeh,,68,Germany,Munich,,Beauty,Perfume,2,576,USD,5,15,Cash,Cancelled,4,Facebook,,Yes,,,Happy,500,,8036164323,Requested refund
TXN-00721,17/08/2024,CUST 0258,David A.,Female,55,Germany,Berlin,wholesale,Home Goods,Cookware Set,7,429,GBP,0,2500,Transfer,Returned,1,Facebook,,No,2024-07-04,202,,20,david.adebayo@,0803-404-0103,Repeat order
TXN-00722,"Jun 20, 2025",CUST0059,Tunde O.,,28,United States,Atlanta,Corp,Home,Bedsheet,8,508,USD,0,5,POS,Completed,4,Walk-in,Desktop,no,,,,200,,08038048125,Fast delivery
TXN-00723,2024-11-23,CUST 0690,fatima ibrahim,Other,48,Germany,Munich,wholesale,Home Goods,Storage Basket,5,213,EUR,10,10,,,4,WhatsApp,,no,"Sep 22, 2024",41,Unhappy,1000,fatima.ibrahim@yahoo.com,0803-561-5013,Repeat order
TXN-00724,01/05/2025,cust-0654,EMEKA MUSA,Male,49,United Kingdom,Birmingham,VIP,Grocery,Coffee Jar,7,63004,NGN,10,5,POS,Completed,1,TikTok,Desktop,,16/02/2025,311,Happy,800,,8031719732,Fast delivery
TXN-00725,2024-05-30,cust-0470,Ngozi Nnamdi,Other,,Canada,Toronto,wholesale,Electronics,USB Cable,2,196987,NGN,500,20,,Returned,4,,mobile,no,08/02/2024,70,,800,ngozi.nnamdimail.com,8032869977,
TXN-00726,02/02/2024,CUST0590,Ola Ibrahim,Male,,Canada,,,Home,Blender,7,139224,NGN,20,15,Wallet,completed,,Referral,Desktop,no,"Jan 15, 2025",243,Neutral,0,,+2348036770327,Email bounced
TXN-00727,2/15/24,CUST-0479,T. Ojo,,45,Canada,Toronto,Wholesale,Grocery,Coffee Jar,2,107,CAD,500,500,Cash,Returned,5,WhatsApp,Mobile,No,9/11/24,257,,500,tunde.ojo@gmail.com,,Late payment
TXN-00728,"May 19, 2025",CUST0657,Chinedu Abdullahi,Male,49,Nigeria,Ibadan,,fashion,Jeans,5,54953,NGN,2500,15,Wallet,,1,WhatsApp,,No,2025-09-21,232,Neutral,200,chinedu.abdullahimail.com,08035122237,Email bounced
TXN-00729,2025-09-03,CUST0640,AMINA ABDULLAHI,Other,60,Germany,Munich,vip,Fashion,Hoodie,1,236143,NGN,0,10,Card,COMPLETE,1,Website,,no,2024-08-12,85,Neutral,200,amina.abdullahi@gmail.com,08035107484,Bought during promo
TXN-00730,22/06/2025,CUST0362,Seyi Johnson,Female,28,Nigeria,Lagos,Wholesale,Fashion,Sneakers,6,80100,NGN,15,1000,Card,Pending,2,Instagram,Mobile,Yes,"Feb 27, 2024",148,,500,seyi.johnson@,+2348038500604,
TXN-00731,2025-01-31,CUST0278,C. Adeyemi,FEMALE,24,United States,Houston,Corp,Fashion,Hoodie,7,110,CAD,15,5,Cash,COMPLETE,5,Referral,Tablet,No,,,Happy,800,chinedu.adeyemimail.com,,Bought during promo
TXN-00732,10/4/25,CUST0692,Seyi Okafor,FEMALE,36,Germany,Hamburg,wholesale,Electronics,Power Bank,3,424,USD,500,5,Card,,3,TikTok,Desktop,yes,2024-03-20,365,Neutral,350,seyi.okaformail.com,0803-603-3585,Bought during promo
TXN-00733,2024-12-17,CUST0505,JOY UMEH,male,63,Nigeria,Abuja,Corp,fashion,T-Shirt,8,47,USD,50,2500,card,Cancelled,3,Facebook,Tablet,Yes,15/05/2024,175,,350,joy.umehmail.com,,VIP buyer
TXN-00734,"Jul 27, 2024",CUST 0173,Emeka  Adebayo,,19,Canada,Ottawa,RETAIL,Elec,Smart Watch,3,377,USD,2500,500,Wallet,Returned,1,Instagram,Tablet,No,"Dec 27, 2024",173,Unhappy,20,,,VIP buyer
TXN-00735,2024-12-24,CUST 0674,D. Eze,,,Germany,Munich,SME,electronics,Phone Charger,7,109,GBP,0,5,card,Cancelled,5,,Desktop,no,22/09/2025,343,,800,,,High-value cart
TXN-00736,2024-05-18,CUST-0091,VICTOR NWOSU,Other,56,Nigeria,Lagos,Rtl,Elec,Smart Watch,5,163693,NGN,20,10,Wallet,Completed,,Walk-in,mobile,Yes,21/09/2025,146,,200,victor.nwosu@,+2348037781026,Repeat order
TXN-00737,"Nov 30, 2024",cust-0557,MOSES ADEYEMI,male,29,Canada,Ottawa,SME,Home Goods,Storage Basket,5,206,EUR,10,10,Bank Transfer,Cancelled,1,,Tablet,,2/1/25,157,Unhappy,800,,+2348036619686,Late payment
TXN-00738,6/11/25,CUST 0448,ZAINAB THOMAS,FEMALE,18,United Kingdom,Birmingham,,Electronics,Power Bank,7,157942,NGN,15,500,Transfer,Cancelled,2,Walk-in,Desktop,,2024-07-09,107,Neutral,500,zainab.thomas@gmail.com,08037489529,VIP buyer
TXN-00739,"Jul 16, 2024",CUST0504,B. Williams,male,33,Nigeria,Port Harcourt,sme,Home,Table Lamp,8,388,USD,5,20,Card,COMPLETE,2,Facebook,mobile,yes,"Sep 08, 2025",213,Neutral,0,blessing.williams@gmail.com,0803-528-4230,Wrong phone
TXN-00740,2024-07-28,cust-0260,Ada Onyeka,Male,,Germany,Munich,Corp,Home,Blender,1,25211,NGN,35,0,card,Pending,5,,Mobile,No,7/9/24,211,Neutral,350,ada.onyeka@gmail.com,+2348035683346,VIP buyer
TXN-00741,2025-03-14,CUST 0002,Kelvin Ojo,FEMALE,22,Canada,,RETAIL,electronics,Webcam,5,239476,NGN,20,0,card,,5,Facebook,Mobile,No,30/05/2025,,Happy,350,kelvin.ojomail.com,+2348033072031,Fast delivery
TXN-00742,21/11/2025,cust-0012,daniel thomas,Male,36,United States,Houston,retail,Beauty,Body Lotion,3,67942,NGN,1000,1500,Transfer,Returned,1,Website,mobile,no,2024-12-13,75,Unhappy,120,daniel.thomas@,+2348038665557,Fast delivery
TXN-00743,2/27/24,CUST 0415,C. Onyeka,Male,25,Nigeria,Lagos,sme,Home Goods,Storage Basket,1,4218,NGN,0,500,Transfer,Returned,2,Walk-in,Desktop,No,2024-08-24,190,Unhappy,800,chinedu.onyeka@gmail.com,8038023000,Bought during promo
TXN-00744,"Aug 14, 2025",CUST0596,tunde eze,Female,32,Nigeria,Abuja,Corporate,Home Goods,Storage Basket,6,80,GBP,0,500,card,Cancelled,1,Instagram,Desktop,yes,8/17/24,122,Happy,120,tunde.eze@yahoo.com,08038809160,Fast delivery
TXN-00745,06/12/2025,CUST 0123,SARAH ADEBAYO,Female,58,United Kingdom,London,Retail,fashion,Jeans,1,51717,NGN,35,1500,Wallet,Pending,1,,,,,,,120,,0803-258-3664,VIP buyer
TXN-00746,11/03/2025,CUST-0032,Samuel Ahmed,FEMALE,55,Nigeria,Ibadan,VIP,electronics,Earbuds,4,38,CAD,15,2500,,COMPLETE,3,TikTok,Tablet,yes,11/10/25,196,,80,samuel.ahmed@gmail.com,,Wrong phone
TXN-00747,11/15/25,cust-0669,Michael  Bello,Male,44,Nigeria,Abuja,Wholesale,electronics,Phone Charger,7,230284,NGN,20,1500,Bank Transfer,Cancelled,5,Instagram,Mobile,Yes,,,Neutral,350,michael.bello@yahoo.com,08039847996,Wrong phone
TXN-00748,2/19/24,CUST 0477,Blessing  Etisi,Male,47,United Kingdom,Birmingham,RETAIL,electronics,Phone Charger,6,175476,NGN,10,15,Wallet,Cancelled,5,Referral,Desktop,yes,03/05/2024,123,,500,,8033931114,Fast delivery
TXN-00749,9/17/24,CUST-0366,Femi  Adeyemi,,64,Germany,Munich,Rtl,electronics,Webcam,3,141,GBP,1000,15,,COMPLETE,5,TikTok,Tablet,No,9/10/25,91,Unhappy,0,,08034357908,Email bounced
TXN-00750,25/07/2025,CUST-0656,ifeoma nwosu,,23,Germany,Munich,vip,Home,Blender,1,23502,NGN,500,0,card,Cancelled,4,TikTok,Tablet,No,2024-06-24,346,Unhappy,350,,08033078530,Requested refund
TXN-00751,24/12/2024,cust-0413,ADA THOMAS,FEMALE,54,United Kingdom,London,Rtl,Beauty,Face Wash,7,248002,NGN,35,2500,,,,TikTok,mobile,,,,Unhappy,20,ada.thomas@yahoo.com,8036063522,VIP buyer
TXN-00752,5/13/25,CUST-0515,Kelvin Musa,FEMALE,55,United Kingdom,Manchester,vip,Electronics,Bluetooth Speaker,7,390,USD,0,2500,Wallet,Completed,4,Instagram,,Yes,05/10/2024,297,Unhappy,10,kelvin.musa@gmail.com,8031262420,Requested refund
